Bias Category,Bias Type,Business as victim,Case Type,Location Type,Open Data Case Number,Primary Offense Type,Report Month/Year,Suspect Age,Suspect Gender,Suspect Race,Victim Age,Victim Gender,Victim Race,Victim Suspect Relationship
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Auto Dealership/New/Used,17520175796,Aggravated Assault,May 2020,,,,23,Male,Native American,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Bank/Savings and Loan,16423164093,Aggravated Assault,June 2023,36,Male,White,33,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Bank/Savings and Loan,16423164093,Aggravated Assault,June 2023,36,Male,White,50,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Bank/Savings and Loan,16423164093,Aggravated Assault,June 2023,49,Male,White,33,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Bank/Savings and Loan,16423164093,Aggravated Assault,June 2023,49,Male,White,50,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Cyberspace,20702520774,Intimidation,January 2025,42,Male,Latinx,46,Female,White,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Cyberspace,20702520774,Intimidation,January 2025,42,Male,Latinx,48,Female,White,VICTIM WAS OTHERWISE KNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Park/Playground,15725157549,Aggravated Assault,June 2025,,,,26,Male,Latinx,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Park/Playground,17525175930,Intimidation,July 2025,62,Male,White,34,Female,White,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Park/Playground,17121171118,Robbery,June 2021,34,Male,White,53,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Park/Playground,23323233099,Robbery,September 2023,,,,51,Male,Latinx,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Parking/Drop Lot/Garage,22424224613,Intimidation,September 2024,55,Male,White,24,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Parking/Drop Lot/Garage,22424224613,Intimidation,September 2024,55,Male,White,37,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Parking/Drop Lot/Garage,17824178647,Simple Assault,July 2024,62,Female,White,38,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Parking/Drop Lot/Garage,34902434999,Simple Assault,February 2024,51,Male,Black,46,Male,Latinx,VICTIM WAS ACQUAINTANCE
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Residence/Home,11125111360,,April 2025,36,Male,Black,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Residence/Home,80323803491,,September 2023,34,Male,Asian,3,Male,Latinx,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Residence/Home,80323803491,,September 2023,34,Male,Asian,4,Female,Latinx,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Residence/Home,26822268057,Aggravated Assault,October 2022,40,Female,White,12,Male,White,VICTIM WAS CHILD
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Residence/Home,26822268057,Aggravated Assault,October 2022,40,Female,White,48,Female,White,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Residence/Home,26822268057,Aggravated Assault,October 2022,40,Female,White,68,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Residence/Home,32323323368,Aggravated Assault,December 2023,55,Male,White,49,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Residence/Home,23425234006,Intimidation,August 2025,37,Male,White,66,Female,Latinx,VICTIM WAS NEIGHBOR
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Residence/Home,52102452149,Simple Assault,March 2024,61,Male,White,55,Male,White,VICTIM WAS ACQUAINTANCE
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Residence/Home,13925139472,Vandalism,May 2025,74,Male,White,24,Male,Latinx,VICTIM WAS NEIGHBOR
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Residence/Home,23923239372,Vandalism,September 2023,45,Male,Latinx,44,Female,Latinx,RELATIONSHIP UNKNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Restaurant,35520243558,Aggravated Assault,January 2024,44,Male,White,44,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Restaurant,11525115347,Simple Assault,May 2025,34,Male,White,50,Female,Latinx,RELATIONSHIP UNKNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,12325123894,Aggravated Assault,May 2025,58,Male,Black,24,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,12325123894,Aggravated Assault,May 2025,58,Male,Black,30,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,16725167323,Aggravated Assault,June 2025,42,Female,White,23,Female,Latinx,VICTIM WAS NEIGHBOR
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,21524215169,Aggravated Assault,August 2024,,,,38,Male,Latinx,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,27302527399,Aggravated Assault,January 2025,36,Female,White,39,Male,White,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,21621216892,Disorderly Conduct,August 2021,47,Male,White,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,29220292890,Disorderly Conduct,September 2020,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,90502590533,Disorderly Conduct,April 2025,50,Male,White,45,Male,Native American,VICTIM WAS NEIGHBOR
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,14802414897,Intimidation,January 2024,32,Male,Latinx,53,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,33521335815,Intimidation,December 2021,51,Male,White,2,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,33521335815,Intimidation,December 2021,51,Male,White,3,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,33521335815,Intimidation,December 2021,51,Male,White,21,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,33521335815,Intimidation,December 2021,51,Male,White,30,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,61102461179,Intimidation,March 2024,,,,14,Male,Latinx,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,11120111907,Simple Assault,April 2020,38,Male,White,37,Female,White,RELATIONSHIP UNKNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,14825148583,Simple Assault,June 2025,58,Female,White,30,Male,White,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,15924159291,Simple Assault,June 2024,38,Male,Asian,55,Male,Latinx,RELATIONSHIP UNKNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,15924159291,Simple Assault,June 2024,38,Male,Asian,55,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,15924159291,Simple Assault,June 2024,63,Male,White,55,Male,Latinx,RELATIONSHIP UNKNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,15924159291,Simple Assault,June 2024,63,Male,White,55,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,17725177468,Simple Assault,July 2025,39,Female,Black,57,Female,Black,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,23825238748,Simple Assault,August 2025,41,Male,Latinx,43,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,26502526585,Simple Assault,January 2025,19,Female,Latinx,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,26502526585,Simple Assault,January 2025,54,Male,Black,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,,80425804262,,September 2025,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Air/Bus/Train Terminal,11024110831,Aggravated Assault,May 2024,56,Female,White,32,Female,Asian,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Air/Bus/Train Terminal,11024110831,Aggravated Assault,May 2024,56,Female,White,43,Male,White,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Auto Dealership/New/Used,14925149107,Extortion/Blackmail,June 2025,56,Male,White,31,Male,Latinx,RELATIONSHIP UNKNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Bar/Nightclub,16724167457,,July 2024,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Convenience Store,20624206093,,August 2024,39,Female,Black,23,Male,Latinx,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Convenience Store,76902376965,,March 2023,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Cyberspace,80224802009,,May 2024,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Hotel/Motel/Etc.,21325213861,,August 2025,,,,33,Female,Latinx,VICTIM WAS EMPLOYEE
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Other/Unknown,10224102964,,April 2024,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Other/Unknown,15702315757,,January 2023,40,Female,White,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Other/Unknown,22625226408,,August 2025,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Other/Unknown,11824118498,Intimidation,May 2024,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Park/Playground,17924179636,,July 2024,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Park/Playground,17424174553,Aggravated Assault,July 2024,34,Male,White,51,Male,White,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Parking/Drop Lot/Garage,13625136417,,May 2025,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Parking/Drop Lot/Garage,18225182655,,July 2025,44,Male,White,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Parking/Drop Lot/Garage,24425244102,,September 2025,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Parking/Drop Lot/Garage,25221252717,,September 2021,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Parking/Drop Lot/Garage,29624296282,,November 2024,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Parking/Drop Lot/Garage,21222212230,Aggravated Assault,August 2022,,,,42,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Parking/Drop Lot/Garage,21222212230,Aggravated Assault,August 2022,50,Male,Latinx,42,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Parking/Drop Lot/Garage,26025260658,Simple Assault,September 2025,40,Male,White,35,Male,Asian,RELATIONSHIP UNKNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Parking/Drop Lot/Garage,24122241586,Vandalism,September 2022,,,,32,Female,Latinx,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Parking/Drop Lot/Garage,24122241586,Vandalism,September 2022,,,,37,Female,White,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Parking/Drop Lot/Garage,24122241586,Vandalism,September 2022,,,,43,Female,White,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Parking/Drop Lot/Garage,24122241586,Vandalism,September 2022,,,,49,Female,White,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Parking/Drop Lot/Garage,24122241586,Vandalism,September 2022,,,,51,Female,Latinx,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Parking/Drop Lot/Garage,24122241586,Vandalism,September 2022,,,,51,Female,White,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Parking/Drop Lot/Garage,24122241586,Vandalism,September 2022,,,,58,Female,White,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Parking/Drop Lot/Garage,34002334088,Vandalism,February 2023,49,Female,White,57,Female,Latinx,VICTIM WAS NEIGHBOR
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,11124111771,,May 2024,36,Male,Latinx,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,12421124821,,May 2021,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,16024160049,,June 2024,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,17223172900,,July 2023,26,Male,White,25,Female,Latinx,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,17223172900,,July 2023,32,Female,P,25,Female,Latinx,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,18825188999,,July 2025,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,19024190110,,July 2024,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,20325203417,,July 2025,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,24425244098,,September 2025,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,38902538934,,February 2025,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,39602539689,,February 2025,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,98002598082,,April 2025,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,13402513478,Aggravated Assault,January 2025,44,Male,White,50,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,13402513478,Aggravated Assault,January 2025,44,Male,White,83,Male,White,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,29823298326,All Other Larceny,November 2023,47,Male,Latinx,63,Female,Latinx,RELATIONSHIP UNKNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,76820257685,Intimidation,January 2025,,,,38,Female,White,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Residence/Home,29924299335,Simple Assault,November 2024,47,Male,White,44,Male,Latinx,VICTIM WAS ACQUAINTANCE
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Restaurant,29924299737,,November 2024,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Restaurant,26923269032,Simple Assault,October 2023,46,Female,White,36,Female,Latinx,RELATIONSHIP UNKNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Restaurant,29224292760,Simple Assault,November 2024,66,Male,White,25,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,School-Elementary/Secondary,32322323304,Intimidation,December 2022,,,,13,Male,Latinx,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Service/Gas Station,26223262289,Simple Assault,October 2023,52,Male,Latinx,58,Male,White,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,10624106850,,April 2024,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,11125111338,,April 2025,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,11525115754,,May 2025,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,14802514824,,January 2025,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,19921199905,,July 2021,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,20024200955,,August 2024,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,28624286963,,November 2024,,,,45,Male,White,RELATIONSHIP UNKNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,53302553341,,February 2025,,,,40,Female,Latinx,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,68002268087,,March 2022,50,Male,Latinx,37,Male,Latinx,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,68002268087,,March 2022,50,Male,Latinx,48,Female,Latinx,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,99402299445,,April 2022,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,14724147664,Aggravated Assault,June 2024,60,Male,Latinx,26,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,22125221110,Aggravated Assault,August 2025,68,Female,White,49,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,27824278056,Aggravated Assault,October 2024,55,Male,White,47,Male,White,RELATIONSHIP UNKNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,29424294303,Aggravated Assault,November 2024,65,Male,Latinx,29,Male,White,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,79902579957,Robbery,March 2025,46,Male,White,43,Female,Asian,RELATIONSHIP UNKNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,29023290827,Simple Assault,November 2023,38,Male,White,41,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,11721117675,Vandalism,May 2021,28,Male,White,32,Male,Latinx,RELATIONSHIP UNKNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,11721117675,Vandalism,May 2021,28,Male,White,49,Male,Latinx,RELATIONSHIP UNKNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,11721117675,Vandalism,May 2021,39,Male,White,32,Male,Latinx,RELATIONSHIP UNKNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,11721117675,Vandalism,May 2021,39,Male,White,49,Male,Latinx,RELATIONSHIP UNKNOWN
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,31622316179,Vandalism,November 2022,35,Male,White,46,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS UNFOUNDED,Air/Bus/Train Terminal,70202470212,Simple Assault,March 2024,53,Female,White,25,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS UNFOUNDED,Bar/Nightclub,90102590122,,April 2025,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS UNFOUNDED,Commercial/Office Building,23224232795,Trespass of Real Property,September 2024,44,Female,White,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS UNFOUNDED,Government/Public Building,22025220251,Simple Assault,August 2025,37,Male,White,29,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS UNFOUNDED,Parking/Drop Lot/Garage,12825128167,Simple Assault,May 2025,23,Male,Black,37,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS UNFOUNDED,Parking/Drop Lot/Garage,12825128167,Simple Assault,May 2025,23,Male,Black,55,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS UNFOUNDED,Parking/Drop Lot/Garage,12825128167,Simple Assault,May 2025,29,Female,Black,37,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS UNFOUNDED,Parking/Drop Lot/Garage,12825128167,Simple Assault,May 2025,29,Female,Black,55,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS UNFOUNDED,Residence/Home,11823118927,,May 2023,,,,,,,
Ethnicity,ANTI-HISPANIC or LATINO,,BIAS UNFOUNDED,Residence/Home,24724247511,Simple Assault,September 2024,61,Male,White,26,Male,Latinx,VICTIM WAS NEIGHBOR
Ethnicity,ANTI-HISPANIC or LATINO,VICTIM,BIAS CRIME,Commercial/Office Building,11025110807,Vandalism,April 2025,49,Male,Asian,,,,
Ethnicity,ANTI-HISPANIC or LATINO,VICTIM,BIAS CRIME,Industrial Site,24323243737,Simple Assault,September 2023,35,Male,White,47,Male,Latinx,VICTIM WAS EMPLOYER
Ethnicity,ANTI-HISPANIC or LATINO,VICTIM,BIAS CRIME,Restaurant,31522315940,Vandalism,November 2022,,,,,,,
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Bar/ Nightclub,31119311310,Aggravated Assault,September 2019,30,Female,White,50,Male,White,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Dock/Wharf/Freight/Modal Terminal,27118271121,Simple Assault,August 2018,,Male,White,15,Female,Asian,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Dock/Wharf/Freight/Modal Terminal,27118271121,Simple Assault,August 2018,,Male,White,15,Male,Asian,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Dock/Wharf/Freight/Modal Terminal,27118271121,Simple Assault,August 2018,,Male,White,16,Female,Asian,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Dock/Wharf/Freight/Modal Terminal,27118271121,Simple Assault,August 2018,,Male,White,22,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Dock/Wharf/Freight/Modal Terminal,27118271121,Simple Assault,August 2018,,Male,White,22,Female,White,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Dock/Wharf/Freight/Modal Terminal,27118271121,Simple Assault,August 2018,,Male,White,22,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Dock/Wharf/Freight/Modal Terminal,27118271121,Simple Assault,August 2018,,Male,White,22,Male,White,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Dock/Wharf/Freight/Modal Terminal,27118271121,Simple Assault,August 2018,,Male,White,30,Female,White,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Park/Playground,33918339831,Simple Assault,October 2018,,Male,White,22,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Parking/Drop Lot/Garage,99102099192,Robbery,March 2020,22,Male,White,50,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Residence /Home,23916239592,Simple Assault,July 2016,65,Male,White,50,Male,Latinx,VICTIM WAS ACQUAINTANCE
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,12517125848,Aggravated Assault,April 2017,30,Male,White,30,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,16416164773,Aggravated Assault,May 2016,30,Male,White,22,Female,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,16416164773,Aggravated Assault,May 2016,30,Male,White,22,Male,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,18501918573,Aggravated Assault,January 2019,30,Male,White,22,,Latinx,VICTIM WAS STRANGER
Ethnicity,ANTI-HISPANIC OR LATINO,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,18501918573,Aggravated Assault,January 2019,30,Male,White,22,Female,Latinx,VICTIM WAS STRANGER
